"Dim.1" "Dim.2" "Dim.3" "Dim.4" "Dim.5" "Dim.6" "Dim.7" "Dim.8" "Dim.9" "Dim.10" "Dim.11" "Dim.12" "Dim.13" "Dim.14" "Dim.15" "Dim.16" "Dim.17" "Dim.18" "Dim.19" "Dim.20" "Dim.21" "Dim.22" "Dim.23" "Dim.24" "Dim.25" "Dim.26" "Dim.27" "Dim.28" "Dim.29" "Dim.30" "Dim.31" "Dim.32" "Dim.33" "Dim.34" "Dim.35" "Dim.36" "Dim.37" "Dim.38" "Dim.39" "Dim.40" "Dim.41" "Dim.42" "Dim.43" "Dim.44" "Dim.45" "Dim.46" "Dim.47" "Dim.48" "Dim.49" "Dim.50" "Dim.51" "Dim.52" "Dim.53" "Dim.54" "Dim.55" "Dim.56" "Dim.57" "Dim.58" "Dim.59" "Dim.60" "Dim.61" "Dim.62" "Dim.63" "Dim.64"
"dissonance" 5.04259207418713 0.0082821803309937 0.0190126253685367 0.075222063195226 0.0819217657415904 1.61678662861525 0.35967572298877 0.0403244155929836 0.554059953984929 0.695983079640262 0.18687838765098 0.000260889752445978 0.0996582414121042 0.352776387032924 0.441030053891173 5.05092253563812 0.0948236974572576 0.00289798683177817 0.0769338271633747 0.117430161377907 0.417940991843869 0.00526846376838257 1.80142329971199e-05 0.848660051123929 1.59364367807502 0.181305641244466 1.30052717242556 0.688329308345099 0.327635960663011 0.268605122392144 0.00311043957417182 0.285343777595447 3.04772965260196 0.105081645583411 1.38213545407508 0.521202233531778 0.830827334813723 0.0423886097716352 0.276068523301779 1.18149955206893 3.65317619876372 1.17619651133657 2.46867433662832 4.96985247430102 24.2393465896283 5.88669865210974 0.0204221128234018 12.1194161810865 3.33988843460425 0.0788671015191388 0.000238427994487243 3.70265225221766 3.48966953870972 0.424939050852078 0.567477358016842 2.67509531075658 1.37498298977094 0.567016957208084 0.618326169497528 0.062144245446922 0.128670404855405 0.170670055098656 0.0388152327956035 0.0019691090923655
"spectral_skewness" 3.755244862538 0.127139374187892 1.47378653698093 0.643641992565773 0.0293063024380721 2.6493002822341 1.92461981258515 0.254035593783529 1.17019522898453 2.0482073503242 0.612562172641418 0.435686665240333 0.930580881020362 0.327722974750474 0.780043938331433 0.647198748635534 1.87894889970845 1.95252201690497 2.70422972479005 0.232195708204159 0.812585312956648 0.603491499557953 0.320985583334174 0.174308509850643 0.0296398292123119 0.495353067485915 1.43303479736662 0.196824643080405 1.70432390923133 1.22113405248376 0.456073111445279 0.0311021724938397 1.49335265844366 0.993920098979194 0.117913702015872 0.96643601929524 0.191346068838205 0.0495140195701407 0.646505402583725 0.175846819436594 0.187597056879601 0.238467160222191 1.57269935896328 8.43845447649747e-05 0.309830900445714 0.0703233127612864 0.0161067055761752 0.448274459460771 0.185415778946167 0.033708184373112 0.388452695293323 0.877184697155388 0.013936349407646 0.0130659820800584 5.98213705976337 0.864958069925899 4.11180780970757 0.864453408833947 0.465368940621988 43.085958910224 2.55325509875597 0.816635943526257 0.208164064730255 0.00125332329039143
"spectral_flux" 4.07852826322339 1.25825212469834 0.0619176951803657 0.00497448653117663 0.00894287277697077 3.45470331475685 0.362943550483775 0.0728552732798744 0.233567671743133 0.0188738043576133 0.642645281613259 0.176380969718428 0.465122500512254 0.125287724582684 0.296794625199548 1.3156338421928 0.406019091895687 0.16462808151575 0.240366097744868 1.83719873768043 0.165563753032128 0.148878686903375 0.00048540874749809 0.266494795050101 0.226550843040955 0.0192907659565941 0.00672899786092678 3.95906471807962 6.47721630576205 0.603561134390947 0.00245601407794734 0.972626761877278 0.263198976578185 0.0566380986282686 0.352646592335136 0.230733245870946 5.12426075077635 2.85180188816371 4.16058177802835 0.0224803403213944 1.37802186498825 0.484567877183376 0.593955271103807 5.08582391905724 1.88979451386095 14.7005136286612 1.10443571068664 8.18070675244372 16.6731697497771 3.8845878273984 0.00185160461684664 1.71163269323062 0.180456714089296 2.18754230750166e-06 1.30365536950327 0.00181705622323351 1.13557414927817 0.190279700330056 0.117613007282127 0.237132438327123 0.000236328597309069 0.00303844932786958 0.00124192909905941 0.00299539222310499
"erbbands_flatness_db" 4.94838580130195 0.161113949664237 1.32898759001587 0.546935153041287 0.0341673021662185 0.39268693700598 0.124434995267842 0.603810248822903 0.548238295783684 0.716227657614541 0.00122511998305294 0.0627869517459214 0.904018634267309 0.0680213072278384 0.317456227895579 1.39308087169832 0.00357510787821399 0.0546939310749867 0.215625586959178 0.00305407685999368 0.0703164083890271 0.056267136169044 0.37021168670667 6.44363105726834e-05 0.00415123234813832 0.430645482712505 0.136138587454642 0.00152635940178462 1.9077166549981 2.13592921839508 0.066988424926525 0.211862372893923 4.88137430181724 1.63126925069288 0.813698848516287 0.0838268171259313 1.14465766088489 0.869061553308595 2.15175218517779 0.0203335701000353 2.13095904123637 0.630397896664742 6.48251444431761 0.473491954114117 0.0610758708474353 0.00527908187926765 0.0537859150277658 0.385325153101317 0.0205676487490551 1.13792784723736 0.29633237024579 1.28252350844181 0.0382912343985122 0.93017596509444 3.36629403356519 18.5830844401536 4.79581949751769 5.06732809838051 12.3206385995546 2.89587708265966 9.51775631963594 0.0232809808889713 0.0805741321859212 0.00438094949787429
"spectral_energyband_high" 3.38701921217809 0.000356873258811866 1.0251316955905 0.74813736125633 0.0324983602219473 0.273916088592004 0.112170183982211 0.016030766574601 1.58847037952316 0.353168119439734 0.682089809028692 1.94427261665249 1.46775903521063 1.91402544314768 1.37248819689059 9.7566738356381 1.15004174172085 0.0626482871909644 0.584163174953131 0.00333669878425869 0.00204315827199655 0.121076283496872 0.06378786567284 2.88025447667935 7.25429080262519 0.409960881697703 7.61358517553865 1.17012843078896 0.0787169506543564 3.43154442486506 2.21272212032487 3.32006371706066 6.75718413840592 2.64755758525027 0.623479547355566 3.21483159119772 2.16725101076436 1.20507946018293 0.275229265425024 0.157931378516716 0.0145260525870958 2.2890416063722 10.0815582127581 0.861635710265869 2.02573418648034 0.342265063548225 0.60432016536065 2.66855349101797 3.19160465014338 0.428416417530974 0.3089552115837 1.08665191963536 2.53865746215974 1.27560799203577 0.0566979227013913 0.0264336589151433 0.00954402882067018 0.0158402494821967 0.00155379124687724 0.0627747452706452 0.00014662276754006 0.0150798817331323 0.0131915004967942 9.33124764617906e-05
"spectral_entropy" 5.77105366909155 0.148849958205652 0.599136055659953 0.0197714237700642 0.0280220564445095 0.525106672286203 0.0923313769926443 0.0407276328253614 0.429971977850373 0.222417576327305 0.0193482660014711 0.000427481408313807 0.0953882775499865 0.0395449729446137 0.0527711571823085 0.000583751678408624 0.0154034092228163 0.0350270252631268 0.0014618119704735 0.0291169537972004 0.00704206477168112 0.0330023241422749 0.237267953625471 0.000160902545616731 0.0788246737205854 0.0619113816265522 0.536280873043699 0.201934479653854 1.30159296496325 0.0485612936628343 0.708501945835379 0.035425686048648 0.386466259527541 0.228110522573439 0.0431379047854833 0.913089432430781 0.161958197572942 0.152683004615508 1.87410853890445 2.18889032582621 0.364037510007828 0.140323389730987 1.3429832839927 0.00584337925973875 0.932693855738419 0.130165460239491 0.0605576861450373 0.0294937321736418 1.13515441319601 1.39450217607285 2.75323237354417 8.67303180127488 0.376268645191943 0.012344238949306 4.77437213747277 10.7495720693363 15.2538828515964 12.1440024476768 3.73471106430367 18.1282506664006 0.102479020060042 0.0253258544692294 0.37106172506813 0.000297981750523892
"silence_rate_20dB" 0.0741855786999411 3.19275354741857 7.56874240983855 0.00342195547090752 0.190210738266947 8.69812999927289 0.332832531891492 0.146175225075767 0.357753303343648 0.155212820358071 0.0492571714119024 0.688683051338304 0.926732928249553 0.451733903512531 0.00519267413130159 0.420597077470734 0.000997306658960165 0.231792556944209 2.20924208545036 0.257335008788833 0.0349680195930488 0.981471427763388 0.00970670049973767 0.331768221196843 0.139521366299936 0.00142820089347995 0.00635574161292467 0.00830498604382067 0.730423366651602 0.00281079361369201 0.181082949596359 0.0141520378518409 0.489017264425608 2.22120307862029 0.266511109117311 0.0761276688633134 1.70945067545949 0.0130976495231334 0.812021526366469 0.148571380126115 0.445043457671301 0.00662954882870746 0.0709991395688778 0.256850192430835 0.0775716003964776 0.021494873112651 0.11083965514907 2.54236084819054 0.194431830873503 1.0376666671618 2.47645894101462 6.34437900671881 1.55502565528406 0.131503494508271 0.622557709083575 0.0101695689651489 0.0862870818602244 5.57506274884463 2.11538676743392 1.03921110583288 0.000555458673928742 18.5813774545851 22.5577760926729 0.00138506342628024
"melbands_flatness_db" 4.52056284664792 1.91407562881583 0.00130635973844876 0.353651128651149 0.00783791092261671 1.02660576233074 0.512694116100304 0.00617578441401181 0.687099233967216 0.371961529014901 0.000321569226682355 0.326915606751114 0.768531121653154 0.174869805811285 0.212691167908659 0.688984074187707 0.305382721438412 0.0101886854414225 0.185525282179337 0.108244358137441 0.101653433275155 0.0226606783323042 0.1556146055738 0.0093039604752215 0.0343432714047725 0.0136242250531522 0.360050916582917 0.016535500143024 0.383430290380808 0.0822156938985917 0.803771058692224 0.0190324943307916 0.225676446390473 0.0655553388731162 0.021411738942557 3.25314919639935 0.996692343639939 0.00515363050354771 0.0963415667868662 0.482627287867342 1.02200076035807 0.0018821460579361 0.0339682048603548 0.0943999583569217 0.4400954375665 6.07852647358962 1.21550852008574 0.100761753535396 0.585005922513647 0.867597996046788 0.00580037262150737 0.875586610002855 4.74326861856006 0.852827721851122 1.30928903364398 4.51589693509135 4.15447119607871 9.20908213396873 6.71686413636163 1.12835852271784 28.4900231591126 6.53918624922681 1.67686026564883 0.0102695012587001
"erbbands_skewness" 2.86752666058224 1.76513832036383 0.0202580467852138 1.39927593665108 0.000602127599968289 0.224934174913205 0.00330594015916668 0.710110225224286 0.847701798941094 1.77498460285476 0.182460678153285 2.53750157893358 4.79467663122793 1.24931841785162 0.0481307169928797 5.57209176734823 0.238580723448245 0.263975162997105 0.915603760762164 0.000465544652152034 0.0205122066764172 0.0742863126325702 0.0937952143221996 1.1577151832194 1.30800147608527 0.262047849376492 6.80769980100172 1.52833696597473e-05 1.54318807411158 0.488095285878491 1.36145495525665 0.785204142976819 2.0154017317952 0.00394744567809821 0.2686675342097 2.06373575230788 0.0638564048241723 0.212856116480526 0.0960273857924916 4.4490303334071 0.878331474769237 7.62643801882557 6.79103462502112 9.09007733698711 2.58168471770365 1.25905408780685 0.0179735709921336 8.44314263977721 0.585879939774801 0.019980653205164 0.413532359321826 10.2450655837156 0.329582363736819 0.46788500063045 0.577572819196614 0.555592075204938 0.400463572981478 0.864641111987262 0.159659028163422 0.0237323793010389 0.00461621714880561 0.153920674318316 0.0172094119747783 0.000749031611401732
"erbbands_spread" 3.96797796907068 0.58015497838793 1.96708880767939 0.255500633028582 0.116247327109668 0.403449657234463 0.000543669310998352 0.139128804963518 1.26399451194216 0.478223789367252 0.401739097889443 0.599255886901981 0.21242931072098 0.0188940567586563 0.927604440520005 1.97360642722546 0.994452265617441 1.60416336470408 2.76842157329795 0.641760770497224 0.240867156671029 0.0248632832999925 0.255494694917219 0.0319113010261918 0.139518844481078 0.171680001959643 4.38246345377715 0.835747935321908 0.98129434196423 0.132208562982075 4.93898220905861 0.0534046552711473 1.47003467879378 7.34091944948785 0.51962092872221 2.30133051318073 1.80209381716768 0.0966814977423472 1.46708300624551 2.25029915012878 3.23427404257201 0.11145089627944 4.32593230431302 1.71046157031111 4.01413844717198 5.63249329809724 0.0953220795999794 0.00634155752035001 0.00127115937907317 1.49062624684183 0.15089836240931 12.5119709841914 0.605382526488824 1.69383211698812 7.84450765705368 0.974345500427671 0.0831043096070042 0.285111767774794 2.21704544596303 2.2875408284914 0.445965636346095 1.40378053435131 0.123051777077823 1.41263164787554e-05
"melbands_kurtosis" 0.000963931838817011 4.9906620933721 2.86963951600111 0.106822792411312 0.000201461869893748 0.83069963677551 5.53821910616182 1.59907285202548 3.32267857554142 0.774434015972631 0.130262601738934 1.21560347400939 0.319274495391215 0.0977430331439257 0.0504751291850734 0.84260157781494 0.512721345570068 1.47909680551617 2.42001154509968 2.24865463619788 2.40334775589591 0.717029967540889 0.00666545596075481 0.000162887549836346 0.0726762595747954 0.0379290187133659 0.463888298760755 0.000134452966765782 2.71247853251881 0.337536838542515 0.29267861985513 0.0847968906346896 1.3999293432722 0.871417866965792 4.24954511818261 1.38551327311338 5.29729477242451 0.906761747243039 0.471004795677113 0.146533654231773 0.268605064660205 3.38566125334894 0.346673856441572 0.372922218886716 0.222948891919331 1.29355666665771 0.0429164860972593 0.124918883704296 3.73014726307872 0.362188314190128 11.4523316957587 0.0214662593226812 1.56657822430525 0.00447243706893345 14.8431973661035 1.06968917918519 0.0840330194808057 2.41737913628413 4.9364008633203 0.435290134158194 0.199927139549016 1.60750860179509 0.00235307999994803 0.00166978942135129
"spectral_complexity" 3.82923368116466 0.326522084639741 3.36165765589348 0.0482687893548746 0.00274282821441456 1.28121179978327 0.474357676000111 0.0807160696232064 0.552799431243581 0.185801145500316 0.985188691833942 2.45507921923355 1.0196434616942 0.40613664872351 0.16573932355061 0.0191418781512903 0.199768861042863 0.171921308709186 0.073859702210774 0.120667137846719 0.0754814443606952 0.0508080631221292 0.171644216816362 0.343874259319251 0.0170558287121828 0.0536838913685415 2.27516276717979 0.207232223758172 0.848934569106001 0.0387130374002116 0.987043377950207 0.973103089160656 1.57774845057044 2.72380533466523 1.81389501415873 8.43543468522942 5.92887151168038 0.148489482088495 1.61841998968696 1.32816022752013 1.04061650062944 1.88669898247785 1.07806388610529 0.300740389829296 9.68369274922956 0.0044762584968744 0.465526168469108 0.0844047462732167 1.57732332796213 0.762194206299237 17.7580026382173 0.0262398123441692 13.6671399601194 1.48622766989379 1.08147516677987 3.2159995882571 0.122675930812177 0.0196934779661231 0.163364194668322 0.00112374747649207 0.103447838135692 0.00843722182365846 0.084407377551928 9.30191367536771e-06
"spectral_energyband_low" 0.0138368214091223 6.96437932428045 4.15120035956276 0.00103595574416989 0.182565671544811 4.10425356316022 0.689060245519893 0.00485210295164581 0.0015563592387431 0.23247604784888 5.11669356981707e-05 0.0385031984271753 0.000667027276562951 0.0179059668860041 0.0477137709032317 0.0541018265808017 0.00621171082448659 0.10046688679019 0.0469218648821618 0.0312324048628562 0.0223591514180017 0.321217177641464 0.00379549858356546 0.262682983253317 0.149681419733309 0.0290378868955285 0.341174026848298 0.0751527570771756 0.134991014128994 0.0729053951299561 0.149539314145173 0.315302487547522 0.0588064287778686 0.304978662201011 0.251894124025436 0.27774113997984 3.25672250189297 0.104097290238439 0.0223707490851308 0.0403535034143469 1.9373938181993 0.091708972850893 0.653168565295215 0.773061469270397 0.258432758513346 0.0254548632765852 0.538921482148418 0.0322287646967165 0.393929982237131 2.13050965626306 0.475838494455469 0.798753977241195 0.653447336240395 0.0608767885896772 0.260021280622906 0.990683512057897 17.3578329856111 28.118806914538 0.251881797099924 0.174687547280111 0.968153496841951 7.15130309793329 12.8021081940319 0.21699845705798
"erbbands_crest" 4.87809255878973 0.0923739320755919 0.353287063040821 0.2802374347697 0.108909839697695 0.124888443528161 1.94375608013913 0.00480709875243049 0.0129412170237907 0.268008774866012 0.430251764570976 0.735714515646464 0.0522822991956164 0.0256085696795826 0.228729391354795 1.37422283286094 0.00835644038102196 1.41697445661065 0.634326712383096 0.80337913726492 1.90100987904962 0.340411860783167 0.00353539494266475 0.523274849346135 2.58723631997604 0.500868894311469 1.11401650305138 1.3851822906039e-05 0.202090572337422 3.27150077463874 0.0461290552112018 0.259113947101216 0.744595704679112 3.89784611340514 0.0487768081073036 3.18449924193937 0.209558328431183 0.664392210621515 0.77858135450192 0.840019509135409 2.76244105663955 11.920980678188 2.2828110220008 0.131499558788944 0.366025906835706 2.36785409073641 0.118085651557277 16.3377569764043 10.147939826437 5.34727582424751 1.52068191375035 2.89385309293723 0.332805862840273 0.87552909804784 3.03796399949991 1.77220596833673 0.925797498148142 0.541845274776381 0.111020462433082 0.193612013700595 0.575961038203622 0.434233710928866 0.106988551746784 0.000211186790674083
"silence_rate_30dB" 0.0120702405135252 2.57122705652444 2.03305050007948 0.0104740332796488 0.056923914428871 3.45174686157103 0.185690151801297 0.00479274788094314 0.446755792154855 0.177248908299246 0.29242818846901 0.00208142439021669 0.317890074021665 0.345873496413862 0.126914915384107 0.353928054994596 9.150950863489 5.28567963515487 13.6164720257939 0.00234920550721165 1.5284486527182 42.0229285045302 0.822713668603692 6.96305270529038 2.44897739887568 0.576540272860794 0.111997716105086 2.71040147952321 0.0641398501096376 0.2546274130979 0.00916457410681811 0.544062836479876 0.726984299052188 0.505056222862724 0.382790857894272 0.00118973594947801 0.213782942062615 0.0612462144735324 0.196106635215599 0.073977204213298 0.464835073706578 0.0886557496044599 0.354317687550305 0.000624959601766583 0.0347160205382263 0.000442015477130232 0.00758689370919536 0.0001125657733157 0.0191100132196884 0.174854747679127 0.0151470777844497 0.00503132868647169 0.00784875097799223 0.00124873652777812 0.0278518500092746 0.0660549402326604 0.0478500019340037 0.0112559474001792 0.00215505148400078 3.5398876758676e-08 0.0010671078778187 0.00179994439883222 0.00461049007930919 8.57361716422365e-05
"barkbands_skewness" 0.00236516625171684 3.4279491686948 8.65920118244548 0.584036605386731 0.0330914092247613 0.540296936032764 2.67965513677837 2.82861104216683 0.0037906529318957 3.11117343021007 0.051453563410736 0.207678974626257 0.00347638221303312 0.0631442322757489 0.0694039342749287 0.089757783001645 0.0590491548393654 0.115316840879024 9.58248902662934e-05 0.135864051348841 0.288164667931811 0.274098039656381 0.166359193657365 0.0846108650474408 0.0247852407375641 0.127252707099116 0.94688455180068 0.00112137129475979 0.690141590766045 0.00303114045104253 0.0429432171465234 0.557933817182905 2.35990707580978 0.308662123388435 0.00254571548389392 9.23316301814264 0.201799886951567 0.042072073505188 4.51841329923554 0.0858744668698607 1.1778283566935 0.0983713341636661 1.22688267664825 0.293109774519341 0.537288747078351 1.94322010333162 0.0653370269396885 1.77365550298086 3.32824596831619 1.01830264357911 12.3234025343894 4.96526237640164 1.35534578300345 0.00229181904304609 9.38147629444289 0.00340321170485821 0.857876641108432 6.17374006672282 8.05594964400952 0.548049194286428 1.08612894826376 1.15614476470331 0.00122818043759272 0.00228287319045053
"barkbands_flatness_db" 4.87115893951824 1.24112641375366 0.0932347095059005 0.440613616453338 0.0145657581782159 0.429279498796018 0.0295729740595192 0.150630874901775 0.572233812743275 0.406204755094819 0.00959342494622548 0.186221823755799 1.16969019781224 0.164231081233722 0.371829271547633 0.739694287200112 0.0742441116555574 0.0077506094598485 0.019270857293914 0.0834551433480513 0.000279911481660124 0.00435623454096894 0.47987021645954 0.054925488048286 0.000329974139434942 0.137936337903063 0.641536522567431 0.000318150202626551 2.21783055912726 1.50587038714868 0.409497828670283 0.125639004396966 2.00228391125472 0.334393444589066 0.0995954745072769 1.67862168516619 2.41295890582471 0.486763118644775 0.632036124325196 0.151447186705434 2.0255813338238 0.0789461568124095 3.89386906673626 0.335023614498083 0.046252658203337 6.43737604302235 1.07617287936868 2.06691200784536 3.21769650237993 0.51267658092778 0.548136153417254 0.619421294460985 1.02181444769652 0.0456166119740644 2.0314305968601 1.05316013177865 0.450187851861184 0.538543582146731 3.22657053751964 0.00424464519071186 42.4204863780445 2.70445989365245 1.17478677747515 0.0195416273426461
"dynamic_complexity" 2.4189529359676 0.417559744098067 1.07163035850305 2.93725417657321 0.12724298885145 5.02317816399264 0.249111681665486 1.23212125601855 0.0846307619852764 0.084899735033461 0.0114557825997754 0.000442061775458146 0.449721355969032 3.25534896183829 0.756575805916382 0.00172296350593636 1.58711285002381 0.0911845416806714 0.339537909474583 0.0250684132497129 1.89152941638883 0.135210928144186 0.147084587267634 0.121236608942806 1.29475527753685 0.452045425798766 1.90147977919407 0.0185493802588266 8.85888537094674 0.666887138994805 2.85445276974769 29.2457489012199 11.7782805573015 2.31734445241504 0.00701755184830227 5.47354096074499 0.0780325943668218 1.33053250997742 0.185176272409921 0.0513944042292294 1.28380166719045 2.12700029633053 2.71011828256074 3.00396170599459 0.0906388627878332 0.568510274936658 0.0964023670869848 0.000183079411786383 0.0883560523642574 0.0469968849123986 0.00616202534594652 0.109269862415977 0.24172088014911 0.0012686363676094 0.0972300070043022 0.0075442984020203 0.348015891100338 7.04158796997849e-05 0.0704650909836165 0.0166632867174768 0.00430981291439277 0.0228755681549702 0.0843008666482132 0.000196547883356579
"spectral_decrease" 0.147560569177697 7.22764348819316 4.67974340932529 0.247432462064006 0.0726020208081146 1.20421221785758 0.458108078371195 0.0690825029166769 0.00283218754703703 0.285457875289308 0.468231346128251 0.14540961843019 3.44570345253216e-05 0.000335364637439987 0.199197602387545 0.00128973604826708 0.381042513124865 0.0986919706767228 0.0140748149689915 0.065931515583893 0.00534716873474438 0.293636975020368 0.0483175746601132 0.110886130957957 0.0103023811124626 0.00593996283639238 0.276967658070486 0.137242300224147 0.00944202637445997 0.0149946048807695 0.0712719697933473 0.0224287254070302 0.12759513536378 0.144687486018477 0.0216168773195718 0.0207665990563957 3.0163146623639 0.037063792513397 0.537177455397359 0.0648734231305684 1.7458002353199 0.174796897456408 0.118408228104031 0.189072400594306 0.212259103940871 0.0855612128114777 0.0200795433922393 0.226953809253736 0.197057485331299 0.736089931728641 0.351631738834401 1.07466446776242 0.0175662194669805 0.00223833953879303 0.632314863846197 0.649222023701673 0.23991967834255 1.09259153258289 0.469186128265338 0.10150505701206 1.77668202919632 4.7359377190618 13.4678740393592 50.93680065529
"barkbands_crest" 1.70157392557123 5.0982145940952 1.51932188729326 0.838256696040499 0.00784103733140584 0.170522787318843 1.24489622571158 0.321961371846868 0.403066028753756 0.0905713840092819 0.966569876625483 0.225536282502038 0.925375933958557 0.761746349598621 0.119124643162217 0.0240151269906612 0.126588076069821 0.508194002199633 0.605649570172753 0.477257275125683 0.531384440368207 0.739030458269152 0.023027574006563 0.0144422205473389 0.234544424415752 0.0475296593974906 0.0261981535151687 0.00495889711346176 0.250779274767058 0.972116343762582 0.0582487700651617 0.0354597311912074 1.28772701822236 0.736086251491685 0.249220645292511 2.9238378429405 1.35216222311184 0.0579894376070092 2.01096143706968 6.97837453682511 0.508602060628268 1.3696416858943 0.257602631230989 6.12967085597362 0.084454782508132 0.0288190666088551 1.16088092214032 0.0107695430190119 6.61818021369975 46.2525880619863 0.495760863679799 0.0163936273488588 0.0827626182736422 0.0935854662472349 0.216691845085792 1.43194279278698 0.174024579477586 0.023851121515608 0.118607970699629 0.134401878178045 0.00320904217018833 0.0371629381376332 0.0766015091400489 0.00343150921221658
