"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50" "PC51" "PC52" "PC53" "PC54" "PC55" "PC56" "PC57" "PC58" "PC59" "PC60" "PC61" "PC62" "PC63" "PC64"
"bpm_histogram_second_peak_weight" -0.0220134248786255 0.0282655932398414 -0.0410061198285826 -0.00758932495157584 -0.354559497503493 0.0845157484286197 -0.0864384805214166 -0.0473024094985828 0.0516946885868096 -0.120934130470256 -0.112310816501115 0.00925332362551667 -0.126309978965457 -0.099364723415838 -0.0169489061805318 0.0602918675470479 0.071955235090392 0.412587131842025 -0.346347134130797 0.008782120243773 0.375350825412768 0.428263451080628 -0.155734265377315 0.00684146016355013 -0.114288970814376 0.0580945740296361 -0.0580135863227533 -0.0230161418692015 0.0404885161053361 -0.167433655160121 -0.0378843082389697 -0.0373779097403428 0.0133975606436158 -0.00027899356280213 0.00265819338647663 -0.0526213260206962 -0.00384427079431753 0.114899899003555 0.0558214339838736 -0.228714149299293 -0.0371911279618325 -0.149172466287687 0.0196170141573283 -0.00195387568584471 0.017438328059931 0.0295087516513476 0.00118046062741238 -0.00932242947121277 0.0157975652212933 0.00281284741264851 -0.00404551702405829 -0.00566269879590761 3.14100512954912e-05 -0.0211915487522279 -0.00335534359735013 0.00664712543900519 0.00429479934190608 0.00573266730976665 0.000893623503785287 0.000969904799510479 -0.00479839312029268 -0.00423462637510008 0.000895996091507173 0.000229741196263188
"beats_count" -0.0194694977067775 -0.0167622995292694 0.0337897367742301 -0.0451034182569166 -0.216914995550796 0.0281724217640487 0.16936767924383 0.117605386818379 0.221656159262452 0.372658649076191 0.124475839679682 0.0851219604385721 0.182594108676066 0.299004302656752 0.152010470466962 -0.0791873183264515 -0.179437166921422 0.153106935760155 -0.00392889416067804 0.0369276116998923 0.045316267636403 0.0981583530323728 0.170055760191275 -0.0488833369416627 -0.0661426708337347 -0.0186135010899959 -0.37851731038854 0.142445306944984 -0.0274360903414124 0.402401202561977 -0.274840084362184 -0.0731838924785502 -0.0810198953398587 -0.0255262798487613 -0.0340439102761823 0.00558125907672202 0.00913815299082382 -0.015776243015104 0.115863712914952 -0.0171899840746175 0.0374637756236988 0.0751640986628909 -0.00162787701739461 0.00896795272071221 0.0014288885644336 0.00838698242380741 0.00781588817669518 -0.00456445553182298 0.00816596692352193 -0.014553278315601 -0.00668180999110527 0.00851781706711639 0.00473129989359505 -0.00042147857432585 0.0172391806421774 0.0198089151026088 4.4660412758829e-05 0.00722432939370132 -0.00375923288443003 -0.0115066048806572 0.000608622262883815 -0.000235249922391545 0.00157080286864997 -0.000273198725958927
"bpm_histogram_second_peak_bpm" -0.0134024399969921 0.0158445677074802 -0.0182541136342408 -0.00345854767484504 -0.428228717608785 0.0547408827976972 -0.0270300865567227 0.0113100851809132 -0.00316105878087448 -0.0292923263776902 -0.051493001319354 -0.0137180844235634 -0.0531795449994214 0.0734328863011523 -0.0504616981444988 0.0186180809462724 -0.0150132614022042 -0.195526635764807 0.233624605576817 -0.0483184228411657 0.11947288057927 -0.0719505049723695 0.274957329494022 0.0486752435096712 0.0262783514559436 0.705007002106486 0.242315434709531 -0.049041252668082 0.106858811633924 0.126424534156588 0.0951369831693723 -0.0235362154843541 -0.0185853579413538 0.0190750540960411 0.00198361158029241 0.0206108705149607 0.0189302695433785 0.0388517744459954 0.0221899687004227 -0.0372987863710315 -0.00793202642221214 -0.0137332709539845 -0.00383651052240715 0.00333965779096252 -0.0130415290788468 -0.00687031920481056 0.00361546575148401 0.00165713068586784 0.0389176702597237 0.00146117886268465 0.0037859797486863 0.00356496769911089 -0.0189231555578075 -0.0203598172355755 -0.0208582769844565 0.0148088820356994 0.0108712727136652 -0.00011371611666583 0.00179433489838743 -0.000970138307699139 -0.00135722274557504 0.000343284527044893 -0.00510180280040348 -0.00036373578206194
"bpm_histogram_first_peak_spread" -0.0724098051769995 0.0692317394817531 -0.0440094889114242 -0.0875024341660513 0.213261485494532 -0.0654387728756071 0.0857317653457243 0.157311058206754 0.135703287163622 -0.109838010588194 -0.0538074221257375 0.130130784026153 -0.138014841280004 0.43081168818248 -0.311845596316901 0.143350076935107 -0.0998389296146313 -0.0696511275214383 0.306830496634535 -0.245504322619158 0.109634761465335 -0.0357080170010844 -0.0575965655747212 0.151928040541648 -0.0606233002381993 -0.0940857113164903 -0.029443789863012 -0.103755818282852 -0.0729099319082287 -0.134129014974987 -0.111576097136228 -0.104097323726368 -0.0552898016950209 -0.0315838737632306 -0.00517360123842167 -0.0977608416627665 -0.0207905732718543 0.169721300240281 0.108397716218795 -0.3676064201189 -0.0870663600688809 -0.187966481773578 0.0467492888199943 -0.00930379533079281 -0.0202714793981408 0.0239419103907837 0.0193149481892228 0.00657546128473339 0.0306571066000077 -0.00858613200744707 -0.00507518415960258 0.00545534236212313 -0.0316004816030344 -0.081044025471705 -0.0116485325884941 0.0230813454729098 0.0112244051554438 0.00753795305100641 -0.00107331233108468 -0.00086984962334534 -0.00774266782797417 -0.0131940408804306 -0.00260012716066058 0.00106397269347208
"barkbands_spread" 0.218737598879724 0.0798492598832798 -0.111404660484157 -0.0807723367027561 -0.00358308565963503 -0.0410378375713195 0.00688252013580161 -0.0143134067434493 0.0684944997884156 0.0724676572289729 0.0891211033416447 0.0698718161160726 -0.0820807322822193 -0.086107859396471 -0.0584489699739205 0.131870634503371 -0.0120680378190378 0.00238870188343004 -0.0519528709171942 -0.0140722479181712 -0.0104654351857739 -0.0488581205261164 -0.0148850318531714 -0.0105924099280679 0.0591606019273598 -0.0132490351929933 0.0458110062748896 0.02350591822941 0.0453616881387042 0.011075528810667 -0.0367969129498942 -0.101122187715939 -0.10782169902175 0.00454357487598589 0.0159095040936353 -0.134996104413781 0.159816683627082 0.0211572753429653 0.0463807665818526 0.132521941044054 0.0414797988662807 -0.113221334332917 -0.0502728234986263 0.019449891944565 0.088981564242129 0.0840385696963953 -0.0538502751295468 0.0678985736806406 0.0937321889405193 0.0369822603843149 -0.28591297670339 -0.121838495082465 -0.407435461652832 0.375196304033592 -0.235696436080577 0.452274495846945 -0.118185631983595 -0.0381165162907038 -0.138444440066484 -0.0415889382613061 -0.118339752081641 -0.00923576925456394 -0.0353682035544014 0.0125838970351722
"melbands_spread" 0.175590357239916 0.144379421907192 -0.168672486913275 -0.0791958847918702 0.00572245965527149 -0.0828686872777571 -0.0458627134894979 -0.0856568172695988 0.0529611591321905 0.0876059238513221 0.0678530003761223 0.0405348197030709 -0.0834957769484525 -0.046716857105701 -0.0190983013654155 0.0518586426335883 0.0511170594307487 0.01955603419139 0.0351901664384556 -0.0514662556116 0.0235824764044178 -0.0359845041886586 -0.065868624848861 0.0158916877963141 0.0628032190214942 -0.0544556373274006 0.0811129908257426 0.0404896885619311 0.178970397275809 0.0630912895304659 -0.0758678753063547 -0.10919926904039 -0.183697260268115 0.310707033911197 0.0512934263465632 0.14123657189996 -0.141892501171039 -0.0473793328595222 0.0770272004513262 0.0561431066900163 0.213580716879771 -0.11855764282554 0.0995812042791338 0.0634172462268809 0.255450720707938 -0.0416153900933956 -0.0271621246723081 -0.0327226676857576 0.301454958940685 0.321355759301853 0.238954047235723 -0.268598745734134 0.0895413411006946 -0.106793819128372 0.301242262923221 -0.0272505549942753 -0.00683847248583363 0.0416952007747029 0.0445058888844976 0.115855540277042 0.0838160291451939 -0.0305077707517098 0.00145954398336029 -0.000893357469412034
"hfc" 0.109213985561852 -0.0396189171816155 -0.151905349197431 -0.159249397197498 0.0276782515945513 0.25527547676781 0.0935671601648276 0.340483658318756 -0.122433960522842 -0.093227942287909 0.123749263438614 -0.120854996608764 0.121090593805901 -0.0627379261335446 -0.0368289785968814 -0.0122269083706601 0.0121387243916475 0.0532411481500361 0.0460849481511952 0.0594461504313081 0.012256841399858 0.00505410071407236 -0.010506703406712 0.00775496678406443 -0.0349903892247878 0.0683350372424325 0.0376857394639154 -0.0354103361124769 -0.164815564946042 -0.0337066505888911 -0.0901018898122899 0.0857133995108225 -0.0138161853308134 -0.177519250274207 -0.0624789152446674 -0.0400604018068644 -0.0123888347193521 -0.0185620800169472 0.191078081788583 0.206692090058357 -0.166364599814439 -0.169422560717175 -0.000993222942102294 -0.252078123811257 0.350810244819401 0.194265986793496 -0.300234190132411 -0.225210402994854 -0.0281115537190696 0.0327469959420216 0.107524336414099 0.0871506199390434 -0.10977900731853 0.00961488942171832 0.0663074432082462 -0.16619864249577 0.0200020088932883 0.0308317570143451 0.0171873339092391 0.0382697490935081 0.00821617083712514 -0.00702689772869075 0.0161289538984127 -0.0722519889837878
"barkbands_kurtosis" -0.054331682220721 -0.129030694174861 -0.0233259237790408 -0.072255010948975 0.0417044227726949 0.145461405781512 -0.468428684663472 0.115772460816818 0.167133395949723 -0.0132932264978517 -0.0272153759856035 0.01153694263172 0.063302291805153 0.100631645126481 0.0639743974664462 -0.0960612822332053 -0.0883531534308928 -0.120096427685788 -0.157947537120793 -0.132362197685533 -0.170081301944707 0.100812988815717 0.0414940174310219 -0.00773794641625986 -0.0568058788997242 0.0197998153930184 0.112319640677463 -0.00366382813275601 0.00615519291709311 -0.0844797750838439 -0.0629874012333542 -0.0420720378166241 -0.0968883835842258 0.074215532488616 -0.0461244162298766 -0.310689148437046 -0.035680858482624 0.112716560285925 -0.0382963306411361 -0.000359611719982444 0.257955173809052 0.184503887267528 -0.106029950520661 -0.00416671185336637 -0.024219282911696 0.144829496141506 -0.0832503514539113 0.135821513655931 0.0566785928740883 -0.0107396946172795 -0.112919016821227 0.141474479880205 -0.1481705220614 0.0253803128186089 0.267503467021581 -0.0650096496424242 0.052328516856695 0.0760614010046535 0.220588793867684 0.065749519070173 -0.0614268312038475 -0.192498868711419 -0.0558860627080144 -0.00515690279358627
"spectral_energyband_middle_low" 0.025111533963486 -0.0512224263469181 -0.0682302787951627 0.269655738191715 0.0383675095998303 0.313039111379627 0.127356222667884 -0.0170245175433486 -0.0750202520558512 -0.190399109076604 -0.280026824420957 0.0393005114669442 0.0518178425366605 0.0798948814797895 0.0454608130541746 0.0536424876647726 -0.274272305487818 -0.0513938512432251 0.0658177841210262 0.090099711031621 0.0363995420716209 0.039686667973855 0.013005365711299 -0.0737818111301132 0.100690151918859 -0.103778061373681 -0.0203652341668046 0.136058904310655 0.171745923861002 0.0711788132202912 0.0430317385433189 -0.27603108280624 0.171843509298518 0.00885801832171504 -0.0826061379959565 -0.0248169276004875 0.241057146573419 0.160828358070318 -0.129629596324038 0.0972276019848407 0.270536255130216 -0.204582509216826 -0.13970057460776 0.150697879189356 0.194587523227286 -0.0516873106610999 -0.0168963360800016 -0.0184509690320162 -0.0902437512444166 0.0921104144149637 0.0860880586615648 0.119889832180466 0.0424621761341263 -0.02102649533496 -0.0573317183598379 0.0240761961175115 0.103101725394047 0.105511828540411 -0.037945399478509 -0.00896603678858978 0.0294857497356838 0.0265608859889444 -0.0323943022583122 0.0115432833561719
"melbands_crest" -0.042039819594586 -0.260048202879951 0.119663720216635 -0.131317863905895 0.00541882240812644 0.0364775613976603 -0.0586857621510452 0.0702287720411125 0.0855415669022996 0.0559215383901494 0.102982939213042 0.0890877359219257 -0.145511460214546 -0.152655172726658 -0.0323795665693597 0.0210600748146749 0.0675262358744609 0.0997277858698858 0.101806877816624 0.0631304243760421 0.0769241088239249 -0.0952923745000294 -0.0354095997941884 0.0504085860414982 0.00952624542183894 -0.0353634017576505 0.0429596144824929 -0.075372662115793 -0.0810885151986318 0.0685803929267449 -0.00858739944670829 -0.0749126231770994 0.0816677653501445 -0.0335303526898504 -0.208877600643912 -0.106681183121191 0.337752705349061 0.0823041403039596 -0.145530334513968 -0.0461182806037375 0.0817842786283312 0.145151938674837 -0.111988830540045 -0.173259195066403 0.132204543906214 -0.0849412428444333 -0.0709216155167187 0.10094275168467 0.356950959772314 -0.368543563232716 0.249383473039694 -0.212402830544478 0.169404952281078 -0.0680695062649304 -0.050733421640163 0.0787558573190529 0.0494260838718674 -0.0462613830586877 -0.0591536770357221 -0.0111611124969481 0.0396623412583015 0.0281211615465343 -0.0211201229846062 -0.00308737316944284
"spectral_kurtosis" -0.160918227881766 -0.020672929651302 -0.137138876669884 -0.0920345152501926 0.0142996364385905 0.15418029159795 0.144002800158044 -0.0924722369761612 -0.0951757421313693 0.17993869348013 0.11324690704346 0.106394450174598 -0.170562913468649 -0.0815378977883282 -0.142016477570788 0.0953056505642303 -0.165029374127935 -0.205089374865667 -0.212191257487449 -0.0892307617516296 -0.119463076200855 0.091866279095431 0.065119273503047 -0.0205119371651674 -0.0512905547141586 0.0846661099211776 -0.212279452915086 -0.0436468677793041 -0.0924976618830089 -0.128293840045331 0.225423059843807 -0.0189599905170556 -0.116473839634775 0.0663277116530334 0.00700696162500716 0.169798284542531 0.0262270938443866 -0.0246268746444085 -0.0620802849719101 -0.100388855002437 -0.0369415766145768 0.0716744238527844 -0.0742796819764282 0.0951806722632255 0.213284894501798 0.0189340642784654 -0.0898475032206254 0.0301030555110574 -0.0324773373395465 -0.0675264052158854 0.0209597311504413 0.0766138770175047 0.0303377142178382 -0.0310464038320766 0.19322522033156 0.0513831291620117 -0.169935924073135 0.0428712213243661 -0.00961284249793216 -0.502545409602785 0.0536834151759468 -0.0333624825529147 -0.028787561746152 -0.00202061795088192
"spectral_rms" 0.113713634597234 -0.246254523428691 -0.129544819036262 0.0917026700051191 0.0108806978279178 0.140025038960886 0.0657596209097659 0.0162292368263175 0.0101348486855597 -0.0478288333177991 -0.101331223866699 0.079185572287982 -0.0448323757119636 -0.0126204238144646 0.0470126213715809 -0.0320428938503476 -0.0429749329921249 0.0441092134474103 0.0757893102205139 0.0636241867502182 0.0254690062202729 -0.0548173575224263 0.024817078401734 0.00510949014347536 0.0131860408950237 0.0210677709717883 -0.0817761264729031 -0.0611278475091518 -0.0355795504248687 -0.0202873013504025 -0.0181279458407097 -0.0386599283336638 0.0565245166495502 0.0475687476048053 -0.0222562056346872 -0.0605253365802825 -0.208547989322792 -0.0280265250028665 -0.104636286037855 -0.0519578070371596 0.075175465981643 -0.00610824797456914 0.0588728964050026 -0.0606570545651817 -0.0721433265859381 -0.0511200223487455 0.00943671748388091 -0.111895719310402 -0.0394522719227278 -0.0608086164810852 -0.109465520378766 -0.178227446497028 -0.0743868068089679 0.0204772084328731 0.0564002646076307 -0.0799339571224748 -0.515649355539987 -0.303900282463492 0.242190254519767 0.0813580175069906 0.122376507624362 0.229133026859104 -0.404696089987829 -0.00743505975797952
"zerocrossingrate" 0.133339129542557 0.0469830608742094 -0.0943140166244393 -0.222655699634588 0.0158265736551959 0.117750607967088 0.0430527478075809 0.282954797593819 -0.13236042945721 -0.103980598450513 0.19370210708747 -0.170330731347618 0.12451924921059 -0.0330401776037648 -0.0991217348426419 0.0214176851920358 0.00308833521938382 -0.0184163433848925 -0.0614344527267696 -0.0455870718428619 -0.000280268212467821 0.0504201241210705 0.00448277173877901 -0.0226375089371419 0.0513416468544503 0.00482432646795161 -0.0521262637842545 0.00580625921246551 0.107207352864324 -0.0261943096555429 0.0843465488400796 0.0641769251602719 0.116892417088584 0.17613559387938 -0.51438126943924 0.052357805436032 -0.0876166500868741 0.0115752857226582 0.252510158126796 -0.0482499126544949 0.183799753468621 0.0124748135123035 -0.0822488547662828 0.147153277061511 -0.349757983507829 -0.179982281913435 0.0539229208441625 0.0622416769062979 -0.0885004248741187 0.0137991972849314 0.063950798999767 -0.085832874175619 0.0920940673187008 0.0190019763041979 -0.0696436158666909 0.123606784171524 -0.0164309127361182 0.0263781708749394 0.035780211647052 -0.0659126477556531 -0.0236944554201858 0.0112879169294183 0.0123225166084551 -0.00208161768402097
"silence_rate_60dB" -0.0612090982537073 0.0548159383132515 0.0523808176044987 -0.167083283659429 -0.0623451778207354 -0.229492205837988 -0.0257876852988689 0.128854617503155 0.0591233680791114 -0.00226932046262274 0.00794433004079099 -0.0147947530428238 0.0983213351183051 -0.214903592300213 0.139068534817519 -0.00811435480724965 -0.65718767378116 -0.106105167500197 0.230285722003424 0.269143047114858 0.176860328595652 0.168986482361555 -0.0876442350130928 0.0955481071552398 -0.053517306451726 -0.125678223360778 0.0686518925619698 -0.0677973542184339 0.166784151923904 -0.103182236507195 0.156610901203249 0.194166247447877 -0.113347554198719 0.0492246103801308 0.0375458354788355 -0.0361002610472772 0.00664514194246543 0.0230973144542371 -0.0272699096065174 -0.000100057154537971 -0.0651378291054827 0.0414306690874725 0.0440866871385429 -0.0117726832822649 -0.00900785885722412 0.00596167489644375 -0.01093864297744 0.000427384994906448 0.0500846540242459 0.0200039290673082 0.0192548242322612 0.0078554632864129 -0.0287529091378927 0.00702505876939196 -0.0173625860429421 -0.0101395567245783 -0.0450917853900534 -0.0229905169779901 0.017754090944367 0.00815540527717566 -0.00239314429177019 0.0153748332015551 -0.0201436122706452 -0.00077229407190672
"erbbands_kurtosis" -0.0555856115322974 -0.183150051319794 -0.283020272601915 -0.0345886136861502 -0.0259739366063626 -0.237541808434014 -0.0527974769849839 -0.0245276506108871 -0.0313647574566352 -0.0185663559085258 0.018963182551178 -0.083189544788028 0.103441609907937 0.0881482189901747 0.00459495709250894 0.0786447765877218 -0.0192510072767583 0.0515883557466163 -0.168579592306301 -0.0582941482308029 -0.032112000558123 -0.0902216996714266 0.0185925014248294 0.0374904277095523 -0.0110776562921038 -0.0166762792055834 0.108573768789128 0.00326235457447376 0.0708403845052585 0.0311700753131075 -0.0361826140717358 -0.0518513677712025 -0.123347254109217 -0.0715482593877816 -0.0732100217821216 -0.026744432040927 0.167926234802985 0.0406390910312676 9.10454401971406e-05 0.0234799981917843 -0.0459333099405135 -0.0152096849121162 -0.0507769093590751 -0.0397449253256831 0.00181264747787191 -0.0110334767678977 0.0449547346235304 0.174138322267792 0.103883549553476 0.133437759786718 0.0194432560915549 0.257708872535056 0.00648518826719071 -0.0482334824259286 -0.0588849110860065 -0.0687135966861132 -0.189150196660509 0.00707410247804501 0.140513617442095 -0.0280873564022358 0.123757893890988 0.564217462181482 0.358585961507292 -0.00257802878935774
"spectral_strongpeak" -0.0827100798057216 -0.0358339076301228 -0.200323349001558 0.0380428627439554 0.0662373416388101 0.161852006340443 -0.425597424393762 -0.010869462465461 0.126817605906492 -0.0622824375215939 0.00571987911899871 -0.0741198315637569 0.0790025663425993 0.156040435171318 -0.00641284663884268 0.0433014111189189 0.0168387243453722 -0.054188076059123 0.0138212522287083 0.00700718321908466 0.0434718214523334 0.00439235920747012 0.0609738134216947 -0.0240719739073684 -0.00896074213119159 -0.0701175673210385 -0.176823287968307 0.124325452477818 0.10946413474595 0.104577938144739 0.250399809737318 0.15097754129786 0.252191802377985 -0.0683235417288829 -0.0248365727592159 0.29052126909777 0.143737770662083 -0.0679310207316452 0.0216904174250412 -0.062404876586764 -0.132227320211717 -0.0153048002800148 0.423130657601744 0.0534445895932611 0.0239869195712224 0.00331098290579728 0.0166944053123758 -0.106551374385113 0.251914350399644 -0.0630794860117816 0.000260257252702113 -0.0544580425685765 -0.156975554365212 0.0678521266992165 -0.0586090411998269 -0.0279223176045149 -0.0662494453891761 0.0587894922650477 -0.0570783251605341 0.00490826624679315 -0.0201286524247439 -0.019336579306997 0.0114687187453009 -0.00231704636950427
"spectral_energy" 0.0499388911138697 -0.267548469556971 -0.222831992840892 0.029854654394406 -0.0237632730654219 -0.0790113543269093 0.0766265828099804 0.0122413838671468 -0.00891637065848809 -0.0619883568815886 -0.049504118146091 0.0227482585033848 0.0114079803250689 -0.00455505199869605 0.0380713816747946 -0.00452200588462597 -0.057569969770352 0.0356147689873139 0.0141532729469386 0.0339846916813693 0.0100556319397765 -0.0531406666399493 0.0215014275082222 0.0337408532486021 -0.0127113716175428 0.0166443555881432 -0.0507701861601523 -0.0413061562459955 -0.00801407906742239 -0.0133219635772326 0.0186355667285813 -0.00538497671047085 0.0409047536649843 -0.0527968012796992 0.00459168100910401 0.00471881157490568 -0.174933312050699 -0.0249911914895972 -0.0597185302727333 -0.00713132744737217 0.108587664585812 -0.0528017720106397 0.0365684618633392 -0.0673667768415216 -0.0164239650987816 -0.000571426724192844 -0.034649264096572 -0.0695558574151065 -0.0352111597873258 -0.0848651847632872 -0.0372382914486319 -0.0856065223403163 0.00564803262575914 -0.00313760394142586 0.0882084957356397 0.0492632050227344 0.0148933528734468 -0.136136136183507 -0.0423270105715563 -0.0235461076189418 -0.117386124963678 -0.25497858645533 0.403554830771469 0.694237764261852
"average_loudness" 0.183466672678125 -0.0982432442164345 -0.0425351349431545 0.132197478105717 0.0531070148907681 0.158505166869417 -0.0492673652807381 -0.132067519150488 -0.083055120164079 -0.0394204855197819 0.00519602844683561 -0.0326973407480091 -0.0729425866923806 0.0219358798616038 -0.0456772971913421 -0.0142561958053533 -0.103352796915301 -0.0609956098929884 0.0394770713227053 0.0878661247242433 0.116022195121878 0.0456301138777866 -0.0808222934432776 0.113061817213266 -0.0738119425273008 -0.0389364948265426 0.109298724542667 0.143476380699808 0.131678764280816 -0.0163073759485302 -0.0488747347713475 -0.474131865086433 -0.172099845710954 0.0251023214395958 -0.154740392351153 -0.0201536994191528 -0.0482145961690215 -0.334493000691471 0.176133420679674 -0.0547557380074731 -0.319037712121832 0.393527849781689 0.136780702562197 -0.129509230559052 -0.0241344074819976 0.0731004207405034 -0.000620722290782557 0.0461302131150031 -0.104079267949931 -0.0431403226245384 -0.00243537652060945 -0.00385265519488712 0.0456666277170085 -0.0106709996644574 -0.0057431880331176 0.0567774506753146 0.0746471794260719 0.0391945082137738 -0.00881973738090577 -0.00519782123077006 -0.0011119700478864 -0.0132788293000882 0.0232727493640913 0.000711917009042954
"spectral_rolloff" 0.0791485159125535 0.0499605821359942 -0.133008916781824 -0.20355003439421 0.0212271447643758 0.166534381864757 0.0737535839830408 0.343675928910202 -0.162322215410157 -0.0921643395596992 0.18401235386047 -0.182165720243985 0.12807730127069 -0.0672038364140591 -0.073520532223218 -0.0430544565975224 0.126401016029123 0.0378826403860938 0.0519034986674918 -0.0148387683484759 0.0151853646548504 0.0266393637267704 -0.0708334413101141 0.113830009736208 -0.0875443988743551 0.0228013778140981 -0.0880534376834452 0.0917987149686327 0.205562408340146 0.0552987178285534 -0.00407439630014581 -0.166200573838033 -0.0323235475740489 -0.0588495919379273 0.541123807369553 -0.0296997066894868 0.0755276616118905 -0.00274769851925586 -0.349095527109893 -0.111095892871317 0.0517212517412007 0.133069878709422 0.0160888319298497 0.0879710017405562 -0.0591704395186831 -0.0403927313366516 0.160161085723535 0.093017985258194 0.0186256278027709 -0.0361671275260078 -0.0495935447844461 -0.0091337644717322 0.0409363837515494 -0.0363677318670885 0.00774086923935524 0.0138653226674077 0.0017793565448418 -0.0123908549329443 -0.0106777080787167 -0.00258737435132946 0.00560544234636527 -0.00516924258080675 -0.00137570458443992 -0.00477385683945839
"spectral_centroid" 0.192332429711047 0.0982943611267534 -0.109950241301648 -0.127850705424489 -0.00483821449517975 -0.108109357360028 -0.0913739425923586 -0.0763298881145518 0.0936451425865249 0.0873895170574818 0.0994612669269374 0.076939034908972 -0.129450668736594 -0.0999055479002801 -0.0576398811647309 0.0395356532780651 0.0161735056658319 -0.0168776417884158 0.0370690993234289 -0.00295465168211986 0.0562311537868336 -0.0546531644729112 -0.0281477319003674 0.0362075714098688 0.0439011838182006 -0.0650295323582928 -0.017574979724968 0.0115040282266251 0.160444398671206 0.1028426121086 0.052775546308315 -0.0972849214627676 0.136605132008691 0.0524506177291131 -0.0398801928543402 0.16785095822193 -0.0447408267682292 -0.0742038597834033 0.00863123455311961 -0.178477850643421 0.15985458452598 0.0488847894411509 -0.372285856709385 -0.0201072235256044 0.0292188041320874 0.146231056755687 -0.0740024907849514 -0.297321836671491 0.0409143465343101 -0.146089703003749 -0.317462320504584 0.236292098032186 0.0263798836375748 -0.0418143209024797 -0.213248668853437 -0.390937936784103 0.0225894369111254 0.000467970626110335 -0.05662974582165 0.0529552812891977 0.0856233051965688 -0.0423892979906348 0.0106451150361365 -0.00403214381711238
"pitch_salience" 0.0696815979813988 0.240291915447789 -0.0618306439605988 0.0198763629544132 -0.0172049485915893 -0.0400655621749713 0.129639501593153 -0.054085033194242 -0.158773905634364 -0.0861580369591801 -0.151036826648964 -0.0556597444083501 0.0865717901933688 0.172826375371839 -0.0223266329255158 -0.0651487853884858 -0.151348994615245 -0.151356049474328 -0.208457772569604 -0.0902892274046515 -0.136817058264009 0.204033716520682 0.0489567231433948 -0.0641204905872687 -0.0537354119229166 -0.0562016145641828 0.159806079304962 0.044342299971763 0.0184010707501833 0.117977783854986 -0.0638362661636665 0.090973472795192 0.244779569608601 -0.0116480618816772 0.0781992168194061 0.0979621180829569 0.00432692023046225 -0.0870571673120979 -0.0248897388860495 -0.13688455570572 0.0439142686886444 0.0254068990846829 -0.126139360953683 -0.558886633243742 -0.0480280216569077 -0.0368602780099136 -0.12145006720123 0.206920211994537 0.189135810615198 -0.0084151318613539 -0.0607567198686611 -0.19783284691643 0.018085230586958 -0.0473880334405177 -0.012086094208751 0.0213256625117048 -0.0641252246918568 -0.0117146315620115 -0.0515735441576153 -0.0231941360117865 -0.0140479065068713 -0.0224782044615433 -0.0409959198752624 0.000702690143429947
"spectral_energyband_middle_high" 0.134800521935795 0.0386804858409227 -0.236353155121309 -0.0225703655877453 0.0484065953808604 0.195337957031087 -0.269245039535283 0.0119412163017149 0.135250717992692 0.073425194161866 -0.0597616030229265 0.0574608745072136 0.00944301288446866 -0.0048001124395497 0.111103601285741 -0.0700871506424478 -0.0869312047465823 0.00679228920567102 0.0566570786075778 0.0787600166957936 -0.0199943974748928 -0.0133738288442546 0.00735044065518605 -0.0212219254188809 -0.0660993416977847 0.0390900763893314 0.0422499232051146 -0.0960983942722923 -0.248628777523981 -0.143524496021215 -0.0769027256833795 -0.0111630142168801 -0.163575524934486 -0.160857789924131 0.125947221868976 0.150369305082748 0.0747883357001672 0.0386238262204718 0.140634665450271 0.138268890346269 -0.0999106470108997 -0.116252141660748 -0.17432138528523 -0.0293093767126654 -0.0600761646085359 -0.409330796259236 0.0962562316999299 -0.00991366425562849 0.0287252693865415 0.0548731250425411 -0.293193203472482 -0.0641436302965557 0.364307825156445 -0.129171730659079 -0.0437702200014955 0.102750430163773 0.0282517480844912 0.0593063343365042 -0.0642327863974362 -0.0254304980552772 0.0179832899937233 -0.00674114223113696 -0.0408464349435079 0.0124899772501706
