"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50" "PC51" "PC52" "PC53" "PC54" "PC55" "PC56" "PC57" "PC58" "PC59" "PC60" "PC61" "PC62" "PC63" "PC64"
"melbands_skewness" 0.0850849635737572 0.256143511560133 -0.0403396813371295 0.169159211394857 0.0910623190111049 -0.0193346012581559 -0.0752552251641562 0.149300478008991 0.0442508063444382 -0.0754730174589676 0.0531476380094939 0.139707319240549 -0.0557268323930108 0.0710122564055993 -0.0175816357035084 0.0589757961203255 -0.0717110420532776 0.0628021435162948 0.077624500355724 -0.0870527310573326 0.0127103734679701 0.122485433952016 -0.0282461212594059 0.0750400547500393 0.0210445335655109 0.029046584849515 0.0591731903460389 0.0114351711605435 0.0520081547951136 -0.0514697719955588 -0.0545824535303992 -0.11480000898181 0.0114527166186675 -0.0530341381295163 -0.0486297257259738 -0.114301635429578 -0.0886626975908905 -0.135091955844266 0.0694415981962929 -0.0424421281297133 0.078823700085633 -0.0157890069021957 0.0377708779316521 -0.0335661868531299 -0.0581316856520364 -0.0907100883952878 0.0498161572327489 -0.0488867991316612 -0.0356223403586604 -0.0113720563025473 0.201078595301314 -0.00991557972461432 0.0953288796888068 -0.0435774302253563 -0.159649381088557 0.0470230351094207 0.00490383768241683 -0.0067781103403425 0.026966293111115 0.484256011872676 0.582837969836227 -0.106779352784196 0.0626750529904998 -0.00963344336300088
"spectral_spread" 0.167402499222838 0.0631254578338871 -0.0685316120025922 0.158852236279418 0.0475272340272655 -0.00140024380680072 -0.156299388362924 0.0176694298498046 -0.165315760255371 0.0174962087081334 -0.0750591989746979 -0.0943321955005408 -0.0486916414824305 0.0436590045081785 -0.0673034583632528 -0.161338361486519 -0.210125486774848 -0.286037782757894 0.167175799102129 -0.0880575275388421 0.0315980099498874 -0.00844734396048369 0.0424274957578084 -0.142644506591412 0.245355479213664 0.0538742522325366 0.0257040160798473 -0.0273925267869768 -0.0245295493320338 0.146396571294306 -0.0251704114069663 0.166753963207527 -0.246491278269124 -0.00701038333573479 0.1026108510561 -0.155779656725994 0.162229630626644 0.121648258685954 -0.0340369384234848 0.0611386698761235 -0.191285913611732 -0.0613363281014742 0.0235205674485208 0.0791906081654355 0.304958586476599 -0.139471531085303 0.275299091915087 -0.0814724920264143 -0.089115209929638 0.034929566537809 0.018306881416974 -0.02025469021483 0.227748443589795 -0.0234173336311958 0.110617424197422 -0.0237411050543521 -0.150602327429241 0.163195005143967 0.0509566884153314 0.0764906015251212 -0.0730138524338767 0.108576890903232 -0.0221706391096096 0.00272276957445218
"dissonance" 0.231849833627284 -0.0319937039174844 -0.0551869936178676 0.0459146336876715 0.0264654238813943 0.102709541694246 -0.0408231850300898 0.0585625290846089 0.0275923845727805 -0.0449197856193175 0.0144631100375786 0.0206647479767885 0.0322572169258605 -0.0115819247196375 0.0346270515146795 0.0552152446241108 0.0900125682771893 0.106716944319964 -0.0506604149252356 0.0216989976841102 -0.00127391343679313 0.0178292899540092 -0.0156303468411048 0.0499220071289349 -0.0938554458749186 -0.0147975938730299 -0.0433567832237689 0.0083684288179085 -0.00614169668254841 -0.117803423242777 -0.00914711545902678 -0.0101289938971244 0.151600206143021 0.104005481748397 0.23249602620779 0.0104831581663709 0.210805636071168 0.00915294433417929 -0.195901500345298 0.10712510409864 0.0143388809091413 -0.0441258503035183 -0.287574731208954 0.127047367968175 -0.247272854407005 0.0264283935096983 -0.08337694389879 -0.346764462520876 -0.0652980880564387 -0.0876680809318241 0.0742728108925092 0.248519135417792 0.307973223551127 0.12308294584712 0.314011400517103 -0.0741797400326335 0.217120843556713 0.16418942877936 0.0521279324896299 0.114811278605189 -0.0805658070872148 0.012937230963283 0.0430210711288641 -0.00326604714580368
"spectral_skewness" -0.193797775347892 0.0357740420048707 -0.0051797365865521 -0.186618608428213 -0.0713188815346123 -0.157438113217902 0.12748477671524 -0.0737688467989221 0.0161646709552637 0.0671208389914221 0.0405698312432335 0.0471141029716604 0.0428835274386234 0.187126426366274 0.0678492063453843 0.0700923378008529 -0.20569873148521 -0.0136390163137883 0.154674807154047 -0.16675102258228 0.0634552766422524 0.0194697088589794 -0.00498233334976122 0.00839865883299437 0.0599912022844071 0.0268936471524767 0.0333508342719434 -0.0145114134094903 -0.0196739430272242 0.0527467982067838 0.0634787711165112 0.214050168113112 0.0138124892343092 -0.0607356466938901 -0.00358710007808224 0.0791244588701858 0.0401925564588191 0.0028267108631445 0.047198523963467 0.0928776034233324 0.0397994319042477 0.092529607812558 -0.0457322903308451 -0.0227656325329445 -0.042342167389788 0.0600496537582184 0.134709238318141 0.083328104223331 -0.0289554677748087 0.0401946209089165 0.0316403081118814 0.04335912662387 -0.0488072202622011 0.0608582774571182 0.0681317515291841 0.0580096462018293 0.190197965339636 0.18720070256373 0.065600042383384 0.217759877472516 -0.234239510433375 -0.601136020729981 0.194601299537433 0.000132545720793204
"spectral_flux" 0.201754507697408 0.111338583708499 0.0424130920720304 -0.130271539878152 -0.046568718970032 -0.142000378602982 0.0711004509043393 0.00762268267144665 0.0595278435089847 -0.0536363900842958 0.0199150238773684 0.0547491662394163 0.0259198231216279 -0.0254861161419566 -0.0335138847256228 0.0529692431554095 -0.0366954377336668 0.0369194602438284 0.0038636010393758 0.113534745061642 -0.0126124552334883 -0.0632216904699869 0.0716875283490284 0.000596918601487272 -0.00475548970887471 -0.0555349539701084 0.0618056968170526 0.000637560799089554 0.0457617884048542 -0.115510900951811 0.113887002484486 0.201599075886731 -0.0816682596319306 -0.0827824314437269 0.134128065889595 -0.0122206361954911 0.0451155730960138 0.243535937028667 -0.254974070740916 -0.0253451324138415 -0.228794640131095 -0.0327584303995846 0.279069299849767 -0.16470578644181 0.0706051824420462 0.0283123880132646 -0.282638614076996 -0.0428023917893719 0.0936938465131072 -0.240933054984766 0.445239727546417 -0.0914403833567403 -0.20084149532129 0.0795285767859305 -0.0786011703109443 0.0753622266842781 0.0435583607378878 0.18672411918787 0.0681269950679876 -0.0601107911119162 0.0410336471522744 0.0310411800430317 0.0211106038661101 0.00902603871121802
"erbbands_flatness_db" -0.225661720901698 -0.0435409133382065 0.00682691358480679 -0.134073885716698 -0.0474769246211739 -0.000380852750463495 0.104817987183124 -0.104399518958402 0.00827651428477488 0.0518194800515726 0.0271039417490955 0.079437017569647 -0.0097544548456118 -0.0682726992061177 0.0233057909394164 0.0984592721119029 0.0266127909939773 0.0563319749117046 -0.0110255141818244 0.0341007817216146 -0.0215433924054505 -0.0305051652511254 -0.0298683293230139 -0.00826900396239977 -0.068986775773642 0.0212842136763764 -0.0770073821793484 -0.0060171203931207 -0.0415436337181683 -0.00124972412919829 0.0197544850033678 -0.238808956545873 -0.08285614842312 0.0133474418887129 0.0725453266754728 -0.209338362261737 -0.00665426896926245 -0.0363552555383824 -0.109793439084861 -0.125696166314061 -0.0646398512587474 -0.167481637094046 -0.045982898198391 0.0860142996006912 0.0197208727098594 -0.130027088150621 -0.239202771720607 -0.117182513741306 0.0726206055295628 -0.0590207429399054 -0.0586712783339894 -0.0470047858286964 0.0944566470826969 -0.145035667662166 -0.0341215166343432 0.11025381849743 -0.481294238995415 0.185736780678509 0.0805252216017275 0.329442415885975 -0.220344894212806 -0.135088015101421 -0.28526573866803 0.00452916958573592
"spectral_energyband_high" 0.0596644283039443 -0.00109297284834618 -0.0442185277939501 -0.129126701434724 -0.0413248688592296 -0.105242509686786 -0.217836228539535 0.0102872154644368 -0.0491420016194161 0.181645901138438 0.0587842457179936 0.0690573892797801 -0.117730972804122 -0.466155168832006 0.074970440644764 -0.10033589014698 -0.568113341279148 0.0101813558394984 -0.306083770825286 0.0484254408013214 -0.0606154914294457 0.0755745444088157 -0.0355183293445803 0.0618975696163815 -0.0708111806956598 0.0201859584965165 -0.0255226922935156 0.0118185891754442 -0.0143587559231846 0.00322510240230493 0.00417971572911717 -0.0508129438075856 0.0379149863696901 -0.0127060261121819 -0.00322465179346274 -0.00697739342272434 0.00707919244873603 -0.0054156189620644 0.0793690038984022 0.0287776979608161 0.0851940527180594 0.00750510379293954 -0.0906039266697336 0.0806986541980003 0.00637725323225037 0.214911131145364 0.121294006869707 -0.0261668738784016 0.270713986556199 -0.0819871130446131 0.0745259896248062 0.0586385264089128 -0.0219808687499211 0.000273900019234047 -0.0368329438259329 0.0151199915946097 -0.0176928141559876 0.00752915847774066 0.00408675534525324 0.00569136585328586 -0.000841256951289632 0.00637498690266946 -0.00527795489752196 -0.0224859658619335
"spectral_entropy" 0.245645414710797 -0.0338675335989381 -0.0376624264772773 0.0828562765048475 0.0326358290665089 0.0600579474724019 -0.0577125277961812 0.0434285489540294 -0.0145160263520001 -0.00645265497276813 -0.00201339959568505 -0.0139690434558096 -0.000993659411817159 -0.00291592388826118 0.0110556598010967 -0.0146697725922898 0.0010325373902336 -0.0339866826020797 0.0111907326535342 0.00289756472916946 0.00403835466546069 0.00386714134320051 0.00939396533833253 -0.00130042330416421 0.0106271731236381 -0.0130808399790364 0.00491485318816933 -0.0128882141359716 -0.00731077698018243 -0.0060469430876386 0.0303451005453258 0.143126255564399 -0.0165315067106441 0.00667499262991367 0.0821923561606612 0.0516743070896405 0.0649767720447823 0.0319960513424972 -0.0828638625276201 0.0432014458507042 -0.0130899070513606 -0.0114353851742101 -0.19268297566057 0.0884695058513269 -0.0421044549862611 0.073238027378609 -0.121882507037896 0.0138141993016858 -0.0962530258954522 -0.0288260854227951 0.0571741161363242 0.0341398068953646 -0.0262659941923235 -0.0364036804660956 0.0393548426119071 0.0298405242687863 -0.476574853764345 -0.344143125612561 -0.101670930262495 -0.310245080525211 0.206041569461658 -0.539539160083959 -0.0172812284712507 -0.00357446603523812
"silence_rate_20dB" -0.00190611707252286 -0.116503136892007 -0.0611963190282614 0.176753550243269 0.0451349647262398 -0.359157464377873 0.0353965554406689 0.120999149484456 0.105498677590375 0.0297714334197583 0.0825767946856811 0.266790972135308 -0.196346522554158 -0.0174384577728429 -0.0176479173780561 -0.0243351138271636 0.0194538635949017 0.0814773793524749 0.0748793433771905 0.085269705303538 -0.00885437129178479 -0.391903919322479 0.10593526001128 -0.162395310387442 0.00783192699474281 -0.00936713130908702 -0.0133081090587879 -0.00656109842409613 -0.045186846936252 0.054523103685007 -0.141675310666267 0.210492921294953 -0.0183983173722085 0.475531908117264 -0.120016907877345 -0.0492049327032404 0.184775746243486 -0.0846391065859336 0.207256521584153 -0.15059012747405 0.0738792319604263 0.0538764093532679 -0.0176289889094114 -0.0399050197690194 -0.013933173631247 0.00903851780171736 -0.118187523009991 -0.00491261576286393 0.0459991893415099 -0.0426709920837074 -0.0232308721980115 0.0411723263292591 0.0442445024492453 -0.0523618898271119 -0.0196981957828155 0.00528203222398858 -0.0059435621458251 0.0738578090139453 0.0240167081733399 -0.0338841913369657 0.0211514654787231 -0.000678142131844913 0.00955906196301578 -0.00366735051390949
"melbands_flatness_db" -0.213879101285451 0.148578305194679 -0.0180548178802766 -0.0722159023396238 -0.0194326311433191 -0.100050052743884 0.0738987639311915 -0.0369648121804826 0.0537523807242755 0.0102101657169509 0.0363108795417181 0.0686206724914252 0.00698246577883696 0.0477997636724737 0.0340972799649778 0.0636812945380706 -0.0584644825157729 0.0548509801059192 0.0195901774548075 -0.01969309200441 0.00784149565064134 0.0309892338132438 -0.00164540930832031 0.0261844001879406 -0.004271780147538 0.014059659131712 -0.00646543465972343 0.00792366369386419 0.00581362618060993 -0.0596921509225049 -0.0575320026926881 -0.0642963335879843 0.0107324018234279 0.0554874309611472 0.0625871008096306 -0.0760272157485309 0.0407000582509055 0.0250695090777836 0.0361839667650147 0.0136535284452792 -0.0915333618001657 -0.108391360457656 0.189319564364352 -0.0275626656323444 0.148155285344175 -0.133754504133299 0.171141648866939 -0.159759961927258 0.127523909760186 0.000576395938026599 -0.0260897868767349 0.0895500606742269 0.112380634526476 0.158011754779931 0.20062639269275 -0.043054516290283 0.251548313343927 -0.128017645846441 -0.0527100351094569 -0.285720815752881 0.218777158567515 -0.190918715521717 -0.592511069236554 -0.0200326219296885
"erbbands_skewness" -0.183245427754432 0.103629127231563 0.0694677021378681 0.0802502418255046 0.00594752207139711 -0.0990679797359373 -0.103673896280198 0.0147590325485009 -0.0678932711941812 -0.180544868398429 -0.139173124264213 -0.236029906554029 0.0782307149578248 -0.0633249605123356 -0.0848955293804436 -0.137212775562344 -0.0578386876286933 -0.0544306382513933 -0.0182445360085051 0.0517762898857164 0.00897102832255521 -0.083729705669421 0.037589708245732 -0.0458277694029074 0.0976118624114292 -0.0451671976866996 0.111634737862154 -0.00166459300833589 0.0471636885118316 0.0210193612182429 -0.00951202957551593 0.229919902262976 -0.0810068563002867 -0.192120016907407 -0.0952294409606121 -0.160589060081022 -0.0677034853623214 0.101796648657661 0.134405607092048 0.149753957659912 0.0194242097789045 -0.147952130421379 -0.0289248281154428 -0.0390450473366406 -0.101637469546337 0.201815559277211 -0.4036695208339 -0.276496393087119 0.054168350838247 -0.122810796835104 -0.405233994684721 0.0412532557697702 -0.025571026093706 0.0151233845433942 -0.0144844132280976 -0.0239938689572214 0.115554977337597 -0.0290991929229239 -0.00968805913857636 0.104472606041221 0.108785918073715 -0.0606128385086592 -0.0194303870317659 -0.00465886633592314
"erbbands_spread" 0.201701111691168 0.0805172785890929 -0.0146986156757568 0.168498336669066 0.073724772133524 0.0165520565641471 -0.0697140657704984 0.120836372935168 -0.0156629569378848 -0.0256522088579508 0.0369548935848657 0.0716524521039745 -0.0418522897544841 0.0442092949412542 0.00262598261534302 0.0306942509282443 -0.153079259603465 -0.0257690878810089 0.15623742116815 -0.156342053022451 0.0284149126692898 0.147122648780807 -0.0607893223890884 0.0350758618618371 0.0669289031268479 0.0651070603258689 0.0613761600309516 -0.00699935179469771 0.0329679848721947 0.0341235589248913 0.000261965100211274 -0.113238578378204 -0.00473502103933176 -0.0615903224639614 -0.0496120774205074 0.125298444978586 0.00224826691565256 -0.21951745016901 -0.2149807833256 -0.314857926278516 0.0871598673217824 0.0187427809865819 -0.0638239370072912 0.0259186923852364 0.216182632286115 -0.112338050577058 -0.33984051701671 -0.000656658942743867 0.208868948060193 -0.0138082845572394 -0.141800486121051 -0.0562768918906475 0.00215714207434139 0.0492362938752678 -0.191948946788691 -0.361653446306904 0.188512666903345 0.0125576589637284 -0.00293247295175646 -0.0975799143579173 -0.235468111874797 -0.122116121745401 -0.0561604303229782 0.0101420314365405
"melbands_kurtosis" 0.0150903130816592 0.273540523450575 -0.0528326430206165 0.108765049384508 0.0674806507802191 0.0350406472345575 -0.119876263732625 0.0939304917525537 -0.0224955662766344 -0.0931945793752189 0.00991457493545488 0.105745676541543 -0.0670213647727767 0.0186853406947505 -0.111516182489842 0.0459776508523702 -0.0866626749757501 0.197573039147305 0.102915358369907 -0.108673265598362 0.0345529921963194 -0.0844520067448136 -0.0487408645309031 -0.00113933687943833 -0.0749183973255799 0.038252717142469 -0.0269448843583691 0.0154327398943553 -0.0542557378154483 0.0596182269456821 0.0131630082259484 -0.152347010594736 -0.0271686133048029 -0.15203215016302 0.12551723721454 -0.410646205658977 0.149872707156167 -0.216625674949058 -0.0340061724754008 0.0571503603932254 -0.00792154352496355 0.249667698955041 0.0418902376622916 -0.0592662146730498 -0.0924635897044903 0.0986484018679328 0.0124046973913044 0.138230678252324 -0.104684593292634 -0.109016436855228 -0.103379150248685 0.0272476861626901 -0.382876677788186 -0.0420546345750363 0.324489808078628 0.113876621065801 -0.031609963930444 0.0107840300762394 -0.00804418279400027 -0.109425036964936 -0.134647340669868 0.0655110427320401 -0.0135306631338092 0.00270884841671615
"spectral_complexity" 0.197131557274619 -0.0758976665072896 0.105676731331305 -0.179555609132176 -0.038958417622488 0.0110750534614648 0.123245231353525 0.0645821129294635 0.090766329422561 -0.0103823257172795 0.0461936053953283 0.0899730302839045 -0.0923675164308338 0.0162423077970146 -0.106173943572085 -0.068971345791239 -0.0262931508002385 0.123430836535691 0.0878855523749671 0.00111104521164478 -0.0346885732103585 -0.0078222516779248 0.0634802412567224 0.0384215554094708 -0.0272821214708041 -0.0349277195566928 0.0397972545887249 0.00759105109573602 0.0203611150824397 0.000456297993879412 -0.0168295009128756 0.139120287601925 0.0479654048828446 -0.196457813714526 -0.133087896474322 -0.134494837713725 -0.273638693584359 -0.00530958131905569 0.152325490287028 -0.0770661971806219 0.0741505384460706 -0.226226338211851 0.0635412666909017 0.0732843218344256 -0.00347745273424083 0.0841664223692002 -0.0593601100589012 0.121449130330723 0.100916973127049 0.184157965694858 0.0884279017148405 -0.211184687923281 0.161669459196635 -0.1878909407489 0.519971350534777 -0.29157021717581 -0.0554832857497522 0.0465660841998637 0.0181096945635711 -0.00992340556948883 0.0221900447031551 0.0206135377053111 0.0368027284642727 -0.00184739967026493
"spectral_energyband_low" 0.0631603861215632 0.257120924100465 0.0458687627354112 -0.162203028278879 -0.015311159046408 0.235353427804529 -0.00499687490243533 -0.00202756287610773 0.0149377130388928 0.0189775220272544 0.0201234088108472 0.0217611061475571 0.00310098039404049 0.0371840715378593 0.0867202582732013 0.0265187997336784 0.0372925891082503 -0.0107676528799117 -0.0130362073850543 -0.0238098891259319 0.0520483825233317 -0.0214285190930556 0.00454439259298472 0.0241196527144486 0.13629178063702 -0.00978438525133453 0.108360474897717 0.0367907745261567 0.117393722678451 -0.134990417955038 -0.02388724896955 -0.0047033003360375 0.0813881782014222 0.031694194478022 0.136178347240838 -0.0581101224616528 0.315725663276313 -0.00486395904465349 0.11637830186384 -0.0422783026315639 -0.0558541886015762 -0.113348942239754 0.190113410563306 -0.108867106786591 -0.110751877417366 0.2477909755558 -0.065859768386238 0.367467760321253 0.140471745124231 0.127046823404728 -0.187825733810138 0.215474224432928 0.325915388071747 -0.132788767816963 -0.195480122251942 0.0262161714160408 -0.0690931019480809 0.17823084588863 0.0642390574858041 -0.135966785799924 0.0400843549449448 -0.00523841240129514 0.0346722615232543 -0.0215599562750602
"erbbands_crest" -0.225579194300749 0.0217667687499841 -0.00838032393530939 -0.0405526274517683 -0.0237105004895739 -0.01357105080342 0.00583006347631977 -0.132006673716766 -0.0718776556280935 0.0849360921864543 -0.0321009770147987 -0.0284342512822346 -0.0547574206837784 -0.0887643687512876 -0.155483001520988 -0.0728071577616769 0.0773450241881274 -0.0762927797070013 -0.0389881208512351 0.131952817855353 -0.0522376059049169 -0.065921875453226 0.0646503963225958 -0.0696684604498213 0.0488776810375691 -0.00928819028581909 0.00341886301389331 0.0188169475070594 -0.00279817970240123 0.075940224552855 0.074142517526383 -0.124850566328249 -0.164370136245837 -0.0763713503041938 -0.0929757309155859 -0.164159172661693 -0.0795583225529536 -0.00751049163459375 -0.136962110245015 0.0811202754627006 -0.00608458075664289 0.503927782617767 -0.0861077079425237 -0.0322598245280769 0.0671239589846266 -0.0100103426793351 -0.215870970580236 0.166668566426536 -0.00138456976209915 -0.0307085232956218 0.27166875680202 0.195950780083551 0.382967627442585 -0.164362321863675 0.0316373264351242 -0.151414842119665 0.140320952609685 -0.124726751946207 -0.0300731656790135 -0.0325097855081606 0.049019930787123 -0.0663773790774419 0.0353083564001251 -0.000236594635086196
"silence_rate_30dB" -0.00697183999228615 -0.150542562532596 -0.0181049001349584 0.152789973638647 0.0336957074602843 -0.194860070707922 0.143813899080809 -0.0104178543271771 0.0417424646142306 -0.0682817533305704 -0.0132804695210069 -0.0763517123583097 0.00379691273648812 0.15396746326798 -0.210885331008419 -0.132856782042951 -0.0995297154953889 -0.0798992701665732 0.103182819910495 0.192853659933186 -0.298761232080736 0.602039443436819 0.0853366335968553 0.17480890011232 -0.245117987972539 0.022073400346181 -0.159616011626101 -0.084201560767547 -0.0992344692142264 0.0073084467258237 0.0972842922099336 0.0236510518001343 0.0120197480621291 0.124044519249703 0.0607873785759534 -0.124066840280419 0.180930478170256 0.00752322594189628 0.110517412470928 -0.0194324252880488 -0.0233496810048856 0.0110314095024903 0.101291903589891 -0.0895239927180074 -0.0490719047326567 0.0852374159823058 -0.0556140710614601 0.0776672738196324 0.00168594249789108 0.000570482906587162 -0.0510128690511877 0.0516392742755009 0.0403314143178553 -0.0364265191268809 -0.0228996098505927 0.00709459965328857 -0.0255212957251989 0.0280141946705758 0.00685147094430575 -0.0191229970349746 -0.0151359198797122 0.00145574628105863 0.00846564519373072 -0.00524476572562437
"barkbands_skewness" -0.0221313729230898 0.280643941906214 -0.0119267229699636 0.127681373679269 0.0603699606437015 -0.0831584180914622 -0.133261116653542 0.14441164602939 0.0387324614325131 -0.189739037090047 -0.0197862810736976 0.0196945784493633 0.0135548507245212 0.0931778362707705 -0.0159498038816158 0.0390288690024776 0.000337782233957599 0.0747759944399575 -0.0268189713791618 -0.0167864792019953 -0.00269754484183448 0.0101738686694958 0.0011890381945261 0.0491796649122812 -0.0475114523985053 -0.00349956490692642 0.00226238654442346 -0.0060557070326843 -0.0098296120432069 0.0237869591045517 0.0171367435778694 0.0189447960872558 0.00523247572741851 -0.088568161715713 -0.115313808836272 -0.0575357718788884 -0.167361439401606 0.0291799658761967 0.235393497422877 0.13793895609384 0.115433128391299 -0.0567513931229628 0.0159565816247956 -0.050099059619667 -0.239736642266109 -0.0754773952134753 0.0832659945833384 -0.205464964251295 0.0340111431540599 0.0673252982896473 0.320863219849058 -0.0848449743665101 0.270017703461889 -0.0433106652130263 -0.248458652574814 0.106298665497708 -0.0901553363013874 -0.0413245026590764 -0.0185553030768867 -0.247540892869463 -0.443560893997958 -0.00694011986833378 -0.0459595054199512 0.00537951067984503
"barkbands_flatness_db" -0.224872461802898 0.114235403590251 -0.0175389251464311 -0.0769643387040784 -0.0238312802332927 -0.0453009403175827 0.072452505408663 -0.0725019676358498 0.0181791303789403 0.0350629442431425 0.0302616319805514 0.0859193375188865 -0.0127200038215394 -0.0212295028000384 0.0176656409284076 0.0796173389895954 -0.0397792674813056 0.0484907137170348 0.00643724821738518 -0.00160221992640682 -0.00200029381064024 0.0129716358524087 -0.017066542108962 0.00523709976084363 -0.0229522497669768 0.0297621467817052 -0.0442080068230446 0.00506858549306923 -0.0197338138311842 -0.0380556335854822 -0.0539919313800208 -0.194460347379694 -0.0627182812545148 0.0836618673657407 0.10328255055092 -0.181363303596662 0.018024956919644 0.00616542886472397 -0.00726672922284099 -0.0379671756922159 -0.11506391056631 -0.194375676567528 0.12495748235381 0.0204211872526584 0.119491572461519 -0.160979758987474 0.00880101199761658 -0.257384338105262 0.0903098272440897 -0.0323100747865947 -0.0849978945031015 -0.000316483989698507 0.0720006424608251 0.0969647657598874 0.0353242190092838 -0.123193237866932 -0.0686775186914001 -0.161317063748704 -0.0583787537562909 -0.214427152168279 0.053584903940315 -0.0180263923099419 0.699024484911439 0.0127197431250353
"dynamic_complexity" -0.157873308263403 -0.0537986802427154 -0.22345164106256 0.0662753746352622 0.0455117340653418 0.182552623939319 -0.163189449340598 -0.0343263946769124 0.0206941201587402 0.0042572971712705 -0.0339476294266843 -0.0438276121236417 -0.0267605822598079 0.0815231645864801 0.200304597820806 -0.0184877794900833 -0.0608900669849081 0.0211329870937313 0.0333071479011588 -0.0116901719446772 -0.0213150437299609 0.0112650684496057 0.102845462743844 0.0346882259586956 -0.0508025124872511 -0.0607781888192644 -0.00112582156348902 -0.00771074605923787 -0.034972590809586 0.0868468209799228 -0.13043060809229 0.254469243538285 0.0440150604276896 0.151122051638531 0.582261187411706 -0.0285990432924562 -0.451663360135227 -0.0612277370319937 0.0399173966997141 -0.201419457718152 -0.0774810686529273 0.156862756397611 0.0990266256386003 -0.0459912081319182 -0.0486901559897164 0.100939195960597 -0.0519937054776005 0.00668449281735115 0.0689304455007171 0.00596574981302215 0.00205967582846941 -0.0583422573525316 0.0513945977849942 -0.0132640992805101 -0.00248187059695793 -0.0121245619267187 0.00945642131426927 -0.0407500187332708 -0.0198329981977828 0.0443572465919451 -0.0193204993384528 0.0225888155589879 -0.0114903084780551 0.003777731604627
"spectral_decrease" -0.0761170236156589 -0.230137389674451 -0.142574643876812 0.177664376791911 0.0382250599417203 -0.242054454519235 -0.058982998008819 -0.00215395401673403 -0.00482861385459877 0.052721002505019 0.0099360651994878 0.0404507686566325 -0.0354719919981663 -0.0242573388207624 -0.13091072955469 -0.00147264324732309 -0.0200012082142614 0.11523549495775 0.0251915850625998 -0.0385508136261261 0.0542152793740569 -0.0577547617749507 -0.054716184610892 -0.0117795067997217 0.0068117300454508 -0.027162410047915 0.0771027188608793 0.0403679232048617 0.0700238326806471 -0.110266581502948 -0.10504035805208 -0.00493704984999473 0.0854183663427604 -0.186209396792541 0.0521193191186851 0.0311862183559351 -0.0186770719016047 -0.0755120424620782 -0.280463199589053 0.141271000713736 -0.117854677145749 -0.160599935854311 0.144436774537229 -0.0561053537150836 -0.0733303165430294 0.055645216655877 0.0554733071847613 0.12127343043963 -0.0298918291503507 0.0828525954265711 -0.0278465270138103 0.0287601082435371 0.101889534704274 -0.00262199249565436 -0.0579537837457753 -0.00819686828879176 -0.0171195641299517 -0.116510601973003 -0.0396720286760204 0.0525162649761426 -0.0807286093766579 0.0133933983320441 0.0137436138532286 -0.672360114284806
"barkbands_crest" -0.125955591506509 0.243476282257843 -0.102267217296492 0.0566438581244849 0.0427426849912983 -0.0195395615564262 -0.00211567021749611 -0.0608429489420719 -0.00125942270346944 0.129142013723548 0.0465999515193205 0.143720239469037 -0.134496505051214 -0.0141840115362605 -0.098007251906158 -0.0326075354841152 0.0472507712261398 -0.0724334798280639 0.00989584460834835 0.111268672797156 -0.064791601968376 0.0390872463280501 0.0469906358511297 -0.00657784838832642 0.0327503537414481 -0.00956480934986807 -0.00500316741247293 0.0175359870360617 0.0162722087692955 -0.0377429125093695 0.0138982189807558 0.002883797839621 -0.0942537314373568 0.0306373039360466 0.00764672350297941 -0.0868097751510156 -0.0813305959577999 0.102085541925628 -0.0328816811324684 0.020132823395438 -0.0240541417389103 -0.119747897018061 -0.278322949535418 0.203014347379978 -0.0665670837367608 0.103195513928021 -0.154191111367644 0.248434454224017 -0.0777155068810856 0.316753801207371 0.0407342216513908 -0.157687581944338 -0.0289416492579374 0.623113815359661 -0.0236909816238022 0.0284758791597707 -0.0135993012051037 0.072876309900421 0.0294048342961392 -0.0167272607696785 0.018733550437598 0.0644254479388363 -0.0292037265517134 -0.000705259433414413
